# 残留英文候选（researcher 增强扫描，自动生成）
# 列：scope<TAB>source<TAB>verdict<TAB>reason<TAB>hint<TAB>kind<TAB>require_anchor<TAB>sync<TAB>first_loc<TAB>occurrences
test	conflict parsing	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/conflicts.test.ts:18	1
test	const count = 1;	skip	code	选择器/代码片段（测试）	string			tests/unit/wordDiff.test.ts:12	1
test	const total = 1;	skip	code	选择器/代码片段（测试）	string			tests/unit/wordDiff.test.ts:12	1
test	gemini-2.0-flash	skip	protect	命中保护正则	string			tests/unit/aiModels.test.ts:42	1
test	https://bb/a.png	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/forge.test.ts:343	1
test	only as guidance	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/aiCapabilities.test.ts:59	1
test	parseForgeRemote	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/forge.test.ts:45	1
test	qwen2.5-coder:7b	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/aiModels.test.ts:46	2
ui	((set, get) => (	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/components/confirm.tsx:30	2
ui	--surface-raised	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/terminal/theme.ts:62	1
ui	@xterm/addon-fit	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/terminal/sessions.ts:2	2
ui	Catppuccin Latte	skip	brand	品牌/产品名（保留英文）	string			apps/desktop/src/features/settings/store.ts:51	1
ui	Catppuccin Mocha	skip	brand	品牌/产品名（保留英文）	string			apps/desktop/src/features/settings/store.ts:50	1
ui	[data-diff-pane]	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/diff/diffCopy.tsx:71	2
ui	\r\n[无法启动 shell：	translate	new	待译	tmpl-seg			apps/desktop/src/features/terminal/TerminalPanel.tsx:81	1
ui	accent-${accent}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/settings/store.ts:92	1
ui	catppuccin-latte	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/features/settings/store.ts:26	2
ui	catppuccin-mocha	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/features/settings/store.ts:25	2
ui	cherry_pick_many	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:354	1
ui	conflict_resolve	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:529	1
ui	credential_store	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:560	1
ui	diff_commit_file	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:506	1
ui	h-7 pl-8 text-xs	skip	code	属性值（className）代码	attr:className			apps/desktop/src/features/graph/CommitGraph.tsx:379	3
ui	history_position	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:251	1
ui	hsl(var(--graph-	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	tmpl-seg			apps/desktop/src/features/graph/GraphRow.tsx:32	1
ui	jumpChange(-1)}>	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/features/diff/DiffPanel.tsx:369	1
ui	react-dom/client	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/main.tsx:2	1
ui	react-router-dom	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/app/App.tsx:2	5
ui	setAmend(true)}>	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/features/commit/WorkingCopyPanel.tsx:1133	1
ui	setFilters(path,	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/features/graph/CommitGraph.tsx:396	1
ui	ssh_key_generate	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:578	1
ui	submodule_update	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:463	1
ui	url(#graph-tail-	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	attr:fill			apps/desktop/src/features/graph/GraphRow.tsx:143	1
ui	void act(`软重置到 $	translate	jsx-text	JSX 文本	jsx-text			apps/desktop/src/features/graph/CommitGraph.tsx:736	1
website	']/.test(block))	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/pages/docs/[slug].astro:21	1
website	('[data-copy]');	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/website/src/components/TerminalBlock.astro:55	1
website	./AppFrame.astro	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/components/mock/GraphScene.astro:1	3
website	0px 0px -10% 0px	skip	css	Tailwind/CSS 类	string			apps/website/src/layouts/Base.astro:83	1
website	DOMContentLoaded	skip	ident	标识符/路径/哈希/日期	string			apps/website/src/layouts/Base.astro:88	1
website	angkorgit (demo)	skip	demo	仅演示数据（demo.ts 被 skip-files 排除）	jsx-text			apps/website/src/components/mock/AppFrame.astro:22	1
website	angkorgit-splash	skip	ident	标识符/路径/哈希/日期	string			apps/website/src/layouts/Base.astro:52	2
website	palette-seed.sql	skip	ident	标识符/路径/哈希/日期	string			apps/website/src/components/mock/WorkingCopy.astro:5	1
core	#${pull.number}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			packages/core/src/forge/providers/github.ts:87	1
core	${base}-${slug}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			packages/core/src/git/worktree.ts:9	1
core	--output-format	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			packages/core/src/ai/cliAgents.ts:28	2
core	./diff/wordDiff	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			packages/core/src/index.ts:6	1
core	Antigravity CLI	skip	brand	品牌/产品名（保留英文）	string			packages/core/src/ai/cliAgents.ts:61	1
core	claude-sonnet-5	skip	protect	命中保护正则	string			packages/core/src/ai/providers.ts:230	1
core	generateContent	skip	ident	标识符/路径/哈希/日期	string			packages/core/src/ai/models.ts:31	1
core	mr/${pr.number}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			packages/core/src/forge/shared.ts:67	1
core	pr/${pr.number}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			packages/core/src/forge/shared.ts:63	1
e2e	4 of 5 selected	skip	css	Tailwind/CSS 类	string			tests/e2e/smoke.spec.ts:872	1
e2e	Architecture.md	skip	ident	标识符/路径/哈希/日期	string			tests/e2e/smoke.spec.ts:790	4
e2e	CommitGraph.tsx	skip	ident	标识符/路径/哈希/日期	string			tests/e2e/smoke.spec.ts:499	6
e2e	ControlOrMeta+f	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/e2e/smoke.spec.ts:472	1
e2e	ControlOrMeta+k	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/e2e/smoke.spec.ts:29	1
meta	@angkorgit/core	skip	demo	仅演示数据（demo.ts 被 skip-files 排除）	json			apps/desktop/package.json:15	1
meta	@tauri-apps/api	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			apps/desktop/package.json:20	1
meta	@tauri-apps/cli	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			apps/desktop/package.json:39	1
meta	backgroundColor	skip	ident	标识符/路径/哈希/日期	json			apps/desktop/src-tauri/tauri.conf.json:24	1
meta	devDependencies	skip	ident	标识符/路径/哈希/日期	json			package.json:36	2
meta	dragDropEnabled	skip	ident	标识符/路径/哈希/日期	json			apps/desktop/src-tauri/tauri.conf.json:23	1
meta	icons/32x32.png	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			apps/desktop/src-tauri/tauri.conf.json:45	1
meta	icons/icon.icns	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			apps/desktop/src-tauri/tauri.conf.json:48	1
meta	website:preview	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			package.json:32	1
rust	.npm-global/bin	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/ai_cli.rs:89	1
rust	/repo/.git/HEAD	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/watcher.rs:142	1
rust	Antigravity CLI	skip	brand	品牌/产品名（保留英文）	rust			apps/desktop/src-tauri/src/ai_cli.rs:15	1
rust	Option::is_none	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/core/types.rs:225	1
rust	add picked file	translate	new	Rust 字符串	rust			apps/desktop/src-tauri/tests/git_engine.rs:588	1
rust	allowed_signers	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/tests/git_engine.rs:1528	1
rust	angkorgit_rsa_2	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/src/core/remote.rs:744	1
rust	dev@example.com	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/forge.rs:135	1
rust	first (amended)	skip	css	Tailwind/CSS 类	rust			apps/desktop/src-tauri/tests/git_engine.rs:102	2
rust	github.corp.dev	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/src/forge.rs:113	1
rust	gpg.ssh.program	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/src/core/sign.rs:52	1
rust	master change\n	translate	new	Rust 字符串	rust			apps/desktop/src-tauri/tests/git_engine.rs:154	3
rust	one\ntwo\nthree	skip	ident	裸词（rust/meta/test 默认标识符）	rust			apps/desktop/src-tauri/tests/git_engine.rs:949	1
rust	source change\n	translate	new	Rust 字符串	rust			apps/desktop/src-tauri/tests/git_engine.rs:652	1
rust	user.signingKey	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/src/core/sign.rs:317	2
rust	user.signingkey	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/src/core/sign.rs:43	4
rust	{email}:{token}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/account_check.rs:186	2
rust	{name}-{suffix}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/tests/git_engine.rs:1874	1
rust	{name}:{target}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/core/repo.rs:201	1
rust	~/.ssh/work_key	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/core/remote.rs:754	1
test	--output-format	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/cliAgents.test.ts:31	1
test	/Users/me/code/	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/worktree.test.ts:21	1
test	/merge_requests	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/forge.test.ts:669	1
test	@angkorgit/core	skip	demo	仅演示数据（demo.ts 被 skip-files 排除）	string			tests/unit/aiCapabilities.test.ts:2	15
test	Adds the thing.	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/forge.test.ts:152	2
test	[checkout-flow]	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/commitStyle.test.ts:45	1
test	a\r\n\r\nb\r\nc	skip	ident	裸词（rust/meta/test 默认标识符）	string			tests/unit/commitMessage.test.ts:22	1
test	claude-sonnet-5	skip	protect	命中保护正则	string			tests/unit/aiModels.test.ts:30	3
test	cli agent specs	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/cliAgents.test.ts:87	1
test	generateContent	skip	ident	标识符/路径/哈希/日期	string			tests/unit/aiModels.test.ts:37	2
test	invalid api key	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/aiProviders.test.ts:38	1
test	one two\n\nbody	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/commitMessage.test.ts:36	1
test	parentDirectory	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/worktree.test.ts:31	1
test	pickForgeRemote	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/forge.test.ts:423	1
test	src/core/ipc.ts	skip	demo	仅演示数据（demo.ts 被 skip-files 排除）	string			tests/unit/fileFilter.test.ts:6	2
test	summary\n\nbody	skip	ident	裸词（rust/meta/test 默认标识符）	string			tests/unit/commitMessage.test.ts:28	1
ui	('appearance');	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/features/settings/SettingsDialog.tsx:592	1
ui	(INITIAL_FOLD);	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/features/commit/WorkingCopyPanel.tsx:218	3
ui	([['', root]]);	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/sidebar/Sidebar.tsx:81	1
ui	./CommitDetails	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/inspector/Inspector.tsx:11	1
ui	@angkorgit/core	skip	demo	仅演示数据（demo.ts 被 skip-files 排除）	string			apps/desktop/src/components/CommandPalette.tsx:44	36
ui	Bearer ${token}	translate	fmt	模板串：${x}/{} 占位符必须原样保留	template			apps/desktop/src/features/settings/AccountsTab.tsx:146	1
ui	Reverted (demo)	translate	new	待译	string			apps/desktop/src/core/ipc.ts:238	1
ui	absolute left-0	skip	code	属性值（className）代码	attr:className			apps/desktop/src/features/diff/VirtualDiff.tsx:400	2
ui	branch_checkout	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:294	1
ui	demo-commit-oid	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:229	1
ui	e${index}:${li}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/conflicts/ConflictResolver.tsx:242	1
ui	jumpChange(1)}>	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/features/diff/DiffPanel.tsx:380	1
ui	mb-0.5 shrink-0	skip	code	属性值（className）代码	attr:className			apps/desktop/src/components/RepoTabs.tsx:153	1
ui	ml-auto h-5 w-5	skip	code	属性值（className）代码	attr:className			apps/desktop/src/features/conflicts/ConflictResolver.tsx:1092	1
ui	p${index}:${pi}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/conflicts/ConflictResolver.tsx:265	1
ui	rebase_continue	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:322	1
ui	remote_push_tag	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:407	1
ui	selectionchange	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/shared/useKeepSelection.ts:22	2
ui	settle(false)}>	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/components/confirm.tsx:92	1
ui	size-3 shrink-0	skip	css	Tailwind/CSS 类	string			apps/desktop/src/components/RepoTabs.tsx:126	1
ui	src/app/App.tsx	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/core/ipc.ts:271	1
ui	t${index}:${li}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/conflicts/ConflictResolver.tsx:225	1
ui	term-data-${id}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/terminal/TerminalPanel.tsx:58	1
ui	term-exit-${id}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/terminal/TerminalPanel.tsx:66	1
ui	text-foreground	skip	ident	属性值（className）代码	attr:className			apps/desktop/src/app/SplashScreen.tsx:18	1
ui	u${index}:${li}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/conflicts/ConflictResolver.tsx:249	1
ui	void browse()}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/worktrees/CreateWorktreeDialog.tsx:239	1
ui	worktree_remove	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:479	1
ui	you@company.com	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	ternary			apps/desktop/src/features/settings/AccountsTab.tsx:495	2
ui	you@example.com	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	attr:placeholder			apps/desktop/src/features/settings/SettingsDialog.tsx:928	1
website	./Sidebar.astro	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/components/mock/AppFrame.astro:2	1
website	.terminal-block	verify	single-word	裸词：须配 anchor，e2e 断言同步	string	yes		apps/website/src/components/TerminalBlock.astro:50	1
website	Architecture.md	skip	ident	标识符/路径/哈希/日期	string			apps/website/src/components/mock/WorkingCopy.astro:6	1
website	CommitGraph.tsx	skip	ident	标识符/路径/哈希/日期	string			apps/website/src/components/mock/WorkingCopy.astro:10	1
website	Download 0.11.0	skip	protect	命中保护正则	string			apps/website/src/components/HeroGraph.astro:26	1
website	angkorgit-theme	skip	ident	标识符/路径/哈希/日期	string			apps/website/src/components/ThemeToggle.astro:23	2
website	command-palette	skip	ident	标识符/路径/哈希/日期	string			apps/website/src/layouts/Base.astro:40	1
website	nav-menu-button	skip	ident	属性值（id）代码	attr:id			apps/website/src/components/Header.astro:49	2
website	overflow-x-auto	skip	ident	标识符/路径/哈希/日期	string			apps/website/src/components/TerminalBlock.astro:61	1
website	text-foreground	skip	ident	标识符/路径/哈希/日期	string			apps/website/src/components/TerminalBlock.astro:66	1
core	../../ai/types	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			packages/core/src/forge/providers/bitbucket.ts:1	3
core	./ai/cliAgents	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			packages/core/src/index.ts:15	1
core	./ai/providers	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			packages/core/src/index.ts:12	1
core	./forge/remote	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			packages/core/src/index.ts:17	1
core	./forge/shared	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			packages/core/src/index.ts:18	1
core	./git/worktree	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			packages/core/src/index.ts:2	1
core	./graph/layout	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			packages/core/src/index.ts:5	1
meta	icons/icon.ico	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			apps/desktop/src-tauri/tauri.conf.json:49	1
meta	packageManager	skip	ident	标识符/路径/哈希/日期	json			package.json:7	1
meta	website:images	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	json			package.json:33	1
meta	windows-native	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/Cargo.toml:31	1
rust	/select,{path}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/commands.rs:230	1
rust	/usr/local/bin	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/ai_cli.rs:77	1
rust	/wt/src/lib.rs	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/watcher.rs:230	1
rust	Bearer {token}	translate	fmt	模板串：${x}/{} 占位符必须原样保留	rust-fmt			apps/desktop/src-tauri/src/account_check.rs:99	2
rust	WIP on master:	translate	new	Rust 字符串	rust			apps/desktop/src-tauri/tests/git_engine.rs:313	1
rust	api.github.com	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/src/forge.rs:101	1
rust	change a add c	translate	new	Rust 字符串	rust			apps/desktop/src-tauri/tests/git_engine.rs:1832	1
rust	clone-progress	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/src/commands.rs:59	1
rust	commit.gpgsign	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/src/core/sign.rs:26	9
rust	evilgithub.com	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/src/forge.rs:103	1
rust	feat: original	skip	css	Tailwind/CSS 类	rust			apps/desktop/src-tauri/tests/git_engine.rs:1565	1
rust	feature commit	translate	new	Rust 字符串	rust			apps/desktop/src-tauri/tests/git_engine.rs:1220	1
rust	feature work\n	translate	new	Rust 字符串	rust			apps/desktop/src-tauri/tests/git_engine.rs:125	1
rust	missing-target	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/tests/git_engine.rs:775	1
rust	origin/feature	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/tests/git_engine.rs:509	6
rust	other change\n	translate	new	Rust 字符串	rust			apps/desktop/src-tauri/tests/git_engine.rs:150	2
rust	powershell.exe	skip	ident	标识符/路径/哈希/日期	rust			apps/desktop/src-tauri/src/terminal.rs:41	1
rust	refs/remotes/*	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust			apps/desktop/src-tauri/src/core/history.rs:138	2
rust	term-data-{id}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/terminal.rs:105	1
rust	term-exit-{id}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/terminal.rs:116	1
rust	xterm-256color	skip	protect	命中保护正则	rust			apps/desktop/src-tauri/src/terminal.rs:47	1
rust	{header}{hunk}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	rust-fmt			apps/desktop/src-tauri/src/core/stage.rs:468	2
test	// just a note	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/highlight.test.ts:44	1
test	/Users/me/code	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/worktree.test.ts:33	2
test	/collaborators	skip	demo	仅演示数据（demo.ts 被 skip-files 排除）	string			tests/unit/forge.test.ts:509	1
test	Bearer sk-test	skip	protect	命中保护正则	string			tests/unit/aiModels.test.ts:65	1
test	fix: from file	skip	fixture	提交消息夹具（测试）	string			tests/unit/cliAgents.test.ts:47	2
test	gemini-2.5-pro	skip	protect	命中保护正则	string			tests/unit/aiModels.test.ts:42	1
test	group/subgroup	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/forge.test.ts:68	1
test	https://a/dara	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/forge.test.ts:513	2
test	https://a/maly	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			tests/unit/forge.test.ts:569	2
test	just a summary	translate	new	待译	string		e2e/test 断言同步：scope 写 ui,e2e 或同名 e2e 词条	tests/unit/commitMessage.test.ts:17	2
test	pullRequestUrl	skip	test-name	vitest test/it/describe 用例名（不译）	test-name			tests/unit/pullRequestUrl.test.ts:4	1
ui	./SplashScreen	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/app/App.tsx:6	1
ui	12px ${family}	skip	protect	命中保护正则	template			apps/desktop/src/features/diff/VirtualDiff.tsx:67	1
ui	12px monospace	skip	css	Tailwind/CSS 类	string			apps/desktop/src/features/diff/VirtualDiff.tsx:69	1
ui	@/shared/utils	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/components/Avatar.tsx:3	17
ui	VS Code Light+	skip	brand	品牌/产品名（保留英文）	string			apps/desktop/src/features/settings/store.ts:45	1
ui	accent-${a.id}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/settings/store.ts:82	1
ui	account_remove	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:606	1
ui	bg-diff-add/15	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/diff/diffShared.tsx:145	1
ui	bg-diff-del/15	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/diff/diffShared.tsx:146	1
ui	clone-progress	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/features/repository/CloneDialog.tsx:32	1
ui	createWorktree	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/components/CommandPalette.tsx:313	4
ui	cursor-default	skip	ident	标识符/路径/哈希/日期	ternary			apps/desktop/src/features/repository/WelcomePage.tsx:240	1
ui	cursor-pointer	skip	ident	标识符/路径/哈希/日期	ternary			apps/desktop/src/features/sidebar/Sidebar.tsx:548	1
ui	demo-amend-oid	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:234	1
ui	history_commit	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:255	1
ui	line-clamp-[8]	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/desktop/src/features/inspector/CommitDetails.tsx:399	1
ui	rebase_commits	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:335	1
ui	rounded-r-none	skip	ident	属性值（className）代码	attr:className			apps/desktop/src/components/Toolbar.tsx:466	1
ui	s-${file.path}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	attr:key			apps/desktop/src/features/commit/WorkingCopyPanel.tsx:804	1
ui	settle(null)}>	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	jsx-text			apps/desktop/src/components/profilePrompt.tsx:77	1
ui	ssh_public_key	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:572	1
ui	submodule_list	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:459	1
ui	theme-${theme}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	template			apps/desktop/src/features/settings/store.ts:69	1
ui	u-${file.path}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	attr:key			apps/desktop/src/features/commit/WorkingCopyPanel.tsx:789	1
ui	void reset()}>	skip	code	JSX 代码残渣	jsx-text			apps/desktop/src/features/conflicts/ConflictResolver.tsx:1194	1
ui	whitespace-pre	skip	ident	标识符/路径/哈希/日期	ternary			apps/desktop/src/features/diff/diffShared.tsx:129	1
ui	worktree_prune	skip	ident	标识符/路径/哈希/日期	string			apps/desktop/src/core/ipc.ts:483	1
website	../../lib/site	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/pages/docs/index.astro:3	1
website	./Commit.astro	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/components/AiSection.astro:1	6
website	border-primary	skip	ident	标识符/路径/哈希/日期	string			apps/website/src/components/TerminalBlock.astro:98	2
website	feat/worktrees	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			apps/website/src/components/HeroGraph.astro:47	1
website	folder missing	skip	dup	已入词库	jsx-text			apps/website/src/components/mock/Sidebar.astro:19	1
website	old-layout.tsx	skip	ident	标识符/路径/哈希/日期	string			apps/website/src/components/mock/WorkingCopy.astro:11	1
website	var(--graph-0)	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	ternary			apps/website/src/components/Commit.astro:24	1
website	whitespace-pre	skip	ident	标识符/路径/哈希/日期	string			apps/website/src/components/TerminalBlock.astro:62	1
core	./forge/types	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	string			packages/core/src/index.ts:19	1
core	Google Gemini	skip	brand	品牌/产品名（保留英文）	string			packages/core/src/ai/providers.ts:129	2
core	bitbucket.org	skip	ident	标识符/路径/哈希/日期	string			packages/core/src/forge/pullRequestUrl.ts:10	2
core	{OUTPUT_FILE}	skip	code	URL/路径/模板/选择器/函数式（无空格代码串）	attr:CLI_OUTPUT_FILE			packages/core/src/ai/cliAgents.ts:12	1
